"Sucuri, Inc",twitter.com/sucurisecurity,5001-10000,"Website Protection, Monitoring & Remediation",https://sucuri.net/,"Menifee, CA",USA,Tony Perez,twitter.com/perezbox
SugarCRM,twitter.com/SugarCRM,501-1000,Customer Relationship Management Tool,http://www.sugarcrm.com/,"Cupertino, CA",USA,Craig Charlton,
Sulvo,twitter.com/sulvox,11-50,"Higher revenue, deeper insights.",https://sulvo.com/,"Austin, TX",USA,Romeo Ju,https://twitter.com/romeojuhasz
,,,,,,,Jordan Ford,
Superformula,https://twitter.com/_superformula,11-50,A modern digital product studio,https://superformula.com/,"Seattle, WA",USA,,
Surevine,twitter.com/surevine,11-50,Secure Collaboration Solutions,https://www.surevine.com/jobs/Guildford,,UK,Stuart Murdoch,
SurveyMonkey,twitter.com/SurveyMonkey,501-1000,Create professional surveys tailored to your needs,"https://www.surveymonkey.com/mp/job-listings/San Mateo, CA",,USA,Zander Lurie,https://twitter.com/zlurie
Suse,twitter.com/SUSE,1001-5000,Delivers smarter Linux and cloud innovation,https://www.suse.com,Nürnberg,Germany,Melissa Di Donato,https://twitter.com/mdidonato1
Swappa,twitter.com/swappa,11-50,Marketplace for used mobile devices.,https://swappa.com/,"Kansas City, Mo",USA,Ben Edwards,twitter.com/BennyBeta
Sweet Studio,twitter.com/sweet__studio,1-10,Venture studio in Stockholm backed by the founders of KING,https://www.sweet.studio/,Stockholm,Sweden,Anders Frostenson,twitter.com/frostenson?lang=en
Sysdig Cloud,twitter.com/sysdig,201-500,"The first unified approach to container security, monitoring and forensics.",https://sysdig.com/jobs/,"San Francisco, CA",USA,Suresh Vasudevan,https://twitter.com/SysdigSuresh
Taiga.io,twitter.com/taigaio,11-50,Project Management + Task Based marketplace,https://taiga.io/,Madrid,Spain,Pablo Ruiz Múzquiz,twitter.com/diacritica
Task Analytics,twitter.com/taskanalytics,11-50,Business intelligence and CX tooling,https://taskanalytics.com/,NY,USA,Raymond Julin,twitter.com/nervetattoo
Taxjar,twitter.com/TaxJar,51-200,"Making sales tax compliance simple for more than 10,000 online businesses & developers",TaxJar.com,"Boston, MA",USA,Mark Faggiano,twitter.com/taxjarmark
TeachBoost,twitter.com/TeachBoost,11-50,TeachBoost is a feedback platform for K12.,https://teachboost.com,"New York, NY",USA,Jason DeRoner,twitter.com/jderoner
Team App,twitter.com/teamapp,11-50,Smartphone app for sports team communication.,http://teamapp.com/,Melbourne,Australia,Phil Warren,twitter.com/philwarren10
TeamSnap,twitter.com/teamsnap,51-200,online sports team management software,"https://www.teamsnap.com/about/careersBoulder, CO",,USA,David DuPont,https://twitter.com/mddupont
TechnologyAdvice,twitter.com/Technology_Adv,51-200,Connects buyers and sellers of technology,"http://www.technologyadvice.com/Nashville, TN",,USA,Rob Bellenfant,https://twitter.com/robbellenfant
TED,twitter.com/TEDTalks,51-200,Nonprofit devoted to Ideas Worth Spreading,https://www.ted.com/,"New York, NY",USA,Chris Anderson,twitter.com/TEDchris
TelemetryTV,twitter.com/TelemetryTV,11-50,Advanced digital signage platform,https://www.telemetrytv.com/ Vancouver,,Canada,Peter Fahlman,
Teltech,twitter.com/teltech,51-200,Innovative communications apps since 2007.,https://teltech.co/,"South Amboy, NJ",USA,Patrick Falzon,
TEN7,twitter.com/ten7,11-50,Creating and caring for Drupal-powered websites.,https://ten7.com/,"Minneapolis, MN",USA,Ivan Stegic,https://twitter.com/ivanstegic
Tenable,twitter.com/tenablesecurity,1001-5000,Cyber Exposure Platform,"https://careers.tenable.com/jobs/searchColumbia, MD",,USA,Amit Yoran,https://twitter.com/ayoran
TEONITE,twitter.com/teonite,11-50,"Corporate finance, billing systems, workflow, sales support, logistics and distribution.",http://teonite.com/,Szczecin,Poland,Robert Olejnik,twitter.com/RobertOlejnik
Tesera,N/A,11-50,We ignite change in the future we share.,https://tesera.com/team/,Calgary,Canada,Bruce MacArthur,
Tessitura Network,twitter.com/TessNetwork,201-500,The community and learning website for the members of the Tessitura Network,www.tessituranetwork.com/,"Dallas, TX",USA,Andrew Recinos,https://twitter.com/andrewrecinos
TestDome,twitter.com/testdome,11-50,TestDome sells online recruitment tests.,https://www.testdome.com/,London,UK,Mario Zivic,twitter.com/mariozivic
Testlio,twitter.com/testlio,51-200,A test case management service,https://testlio.com/,"San Francisco, CA",USA,Steve Semelsberger,https://twitter.com/semels
The Adventure Junkies,twitter.com/The_AdvJunkies,1-10,Helping people have memorable experiences in the outdoors,https://www.theadventurejunkies.com/,,USA,Antonio Cala,
,,,,,,,,Missing your company?
From Remotive.com,"Browse 2,000 remote jobs on",,,,,,,
,,,https://remotive.com,,��, ������,,Hiring remotely?
with ♥,Remotive! ➡➡➡,,,,,,,Email me at
,,,,,,,,hello@remotive.io
,,Nb. of,,,,,,
Company name,Company Twitter,,What do they do (Verbatim - 10 words max.),Link to website,HQ City,HQ Country,CEO name,CEO's Twitter
,,Employees,,,,,,
,��,"Hire anywhere, thrive everywhere with Oyster - Reliable, compliant global employment: - Check it out here!",,,,,,
Remote Health by SafetyWing,Health Insurance for Global Teams,,Learn more!,,,,,
The Apache Software Foundation,twitter.com/TheASF,5001-10000,Provide software for the public good.,https://www.apache.org/,"Wilmington, DelawareUSA",,David Nalley,https://twitter.com/ke4qqq
The Block,twitter.com/theblock__,11-50,Crypto Simplified,"https://www.theblockcrypto.com/New York, NY",,USA,Michael McCaffrey,
The Predictive Index,twitter.com/predictiveindex,201-500,"Better Work, Better World","https://www.predictiveindex.com/Westwood, MA",,USA,Mike Zani,
The Sensible Code C'y,twitter.com/sensiblecodeio,1-10,We make products that turn messy data into valuable information,http://sensiblecode.io/,"Warrington, Chesire UK",,Aidan McGuire,https://twitter.com/amcguire62
The Taproom Agency,twitter.com/taproomagency,11-50,Help businesses realize their potential on Shopify.,https://thetaproom.com,"Atlanta, GA",USA,Kelly Vaughn,https://twitter.com/kvlly
The Wirecutter,twitter.com/wirecutter,51-200,The Wirecutter is an online platform,http://thewirecutter.com/,CA,USA,Brian Lam,twitter.com/blam
Thinkbox.io,twitter.com/thinkboxmakes,1-10,Startup studio,http://www.thinkbox.io/,"Santa Monica, CA",USA,Mike Williams,twitter.com/yoroomie
Third Iron,twitter.com/third_iron,11-50,Software for academic libraries & researchers,http://thirdiron.com/,,USA,Kendall Bartsch,
ThirdPath Institute,twitter.com/thirdpathinst,1-10,Destination for anyone looking for a third path to create time for work and for life,www.thirdpath.org,Pennsylvania PA,USA,Jessica DeGroot,
Thycotic,twitter.com/Thycotic,201-500,Thycotic prevents cyber attacks,https://thycotic.com/,"Washington, DC",USA,James Legg,
Tidelift,twitter.com/tidelift,11-50,A better way to create and use software,https://tidelift.com/,"Boston, MA",USA,Havoc Pennington,https://twitter.com/havocp
Tigera,twitter.com/tigeraio,51-200,Zero Trust Network Security & Continuous Compliance for Kubernetes Platforms,https://www.tigera.io/,"San Francisco, CA",USA,Ratan Tipirneni,https://twitter.com/ratant
Time Doctor,twitter.com/ManageYourTime,51-200,Time Tracking & Time Management Software,www.timedoctor.com,"Las Vegas, Nevada",USA,Robert Rawson,twitter.com/robertrawson
Timely,twitter.com/timelyapp,51-200,Effortless appointment scheduling,https://www.gettimely.com,"Dunedin, Otago",New Zealand,Ryan Baker,twitter.com/ryanbakernz
TNTP,twitter.com/TNTP,201-500,We help school systems achieve their goals for students.,http://tntp.org/,"Brooklyn, NY",USA,Daniel Weisberg,twitter.com/danweisbergtntp
Toggl,twitter.com/toggl,51-200,Online time tracking tool,https://toggl.com/,Tallinn,Estonia,Alari Aho,twitter.com/ahoalari
TopDevz,twitter.com/topdevz,51-200,Zealous software engineering,"https://www.topdevz.com/careers/Sacramento, CA",,USA,Ashkan Rajaee,https://twitter.com/ashkanrajaee
Toptal,https://twitter.com/toptal,1001-5000,"Toptal enables start-ups, businesses, and organizations to hire freelancers",www.toptal.com/,"San Francisco, CA",USA,Taso Du Val,
Tortuga,twitter.com/tortugabackpack,1-10,Helps travelers avoid the cost & hassle of checking luggage with carry-on-sized travel backpacks.http://www.tortugabackpacks.com/N/A,,,USA,Fred Perrotta,twitter.com/FredPerrotta
Trace,https://twitter.com/TraceUp,51-200,Relive the game moment by moment,https://traceup.com/,"Austin, TX",USA,David Lokshin,
Transloadit,twitter.com/transloadit,11-50,A file uploading & encoding service for web and mobile,https://transloadit.com,Berlin,Germany,Tim Koschutzki,twitter.com/tim_kos
Treehouse,twitter.com/treehouse,51-200,Treehouse is an online interactive education platform,https://teamtreehouse.com/,"Portland, OR",USA,Ryan Carson,twitter.com/ryancarson
Trello,twitter.com/trello,51-200,"Trello keeps track of everything, from the big picture to the minute details",https://trello.com/,"New York, NY",USA,Michael Pryor,twitter.com/michaelpryor
Trice Imaging,twitter.com/Trice_Imaging,11-50,"The simplicity of medical imaging, everywhere.",https://triceimaging.com/,"San Diego, CA",USA,Åsa Nordgren,
Triplebyte,twitter.com/triple_byte,51-200,Get offers from top tech companies,https://triplebyte.com/,"San Francisco, CA",USA,Ammon Bartram,https://twitter.com/ammonbartram
Triposo,twitter.com/triposo,1-10,The smart travel guide.,https://www.triposo.com/,Amsterdam,Netherlands,Nishank Gopalkrishnan,
Trivago,twitter.com/trivago,"501-1,000",Search over 1.3 million hotels in over 190 countries to find the ideal hotel at the best price.,https://www.trivago.com,Düsseldorf,Germany,Axel Hefer,https://twitter.com/AxelHefer
Troop Themes,twitter.com/troopthemes,1-10,Contemporary Shopify themes for creative brands,https://troopthemes.com/,BC,Canada,Paul Mason,
Tucows,https://twitter.com/tucows,"501-1,000",Making the Internet better since 1993.,https://tucows.com/,"Toronto, ON",Canada,Elliot Noss,https://twitter.com/enoss
Tutuka Software,https://twitter.com/tutuka?lang=en,51-200,Make payments happen,https://www.tutuka.com/,Dubai,UAE,Rowan Brewer,https://twitter.com/rowanbrewer
Twilio,twitter.com/twilio,"5,001-10,000",Get Started Adding Communications to your Apps with APIs & SDKs,www.twilio.com/,"San Francisco, CA",USA,Jeff Lawson,twitter.com/jeffiel
TXODDS,twitter.com/TXODDSOfficial,51-200,Real time sporting odds aggregator,https://txodds.net/,London,UK,Tracy De Vries,
Tyk,twitter.com/tyk_io,51-200,Open Source API Management Platform,https://tyk.io/,London,UK,Martin Buhr,twitter.com/martinbuhr
Uberspace,twitter.com/ubernauten,11-50,Dev-friendly shared hosting provider,https://uberspace.de/,Mainz,Germany,,
Ultra Tendency,twitter.com/ultratendency,51-200,Software Development and Consulting,http://www.ultratendency.com/Magdeburg,,Germany,Robert Neumann,
Unbounce,twitter.com/unbounce,201-500,"lets marketers build, publish and test landing pages without IT or software.",unbounce.com/,"Vancouver, BC",Canada,Rick Perreault,twitter.com/rickperreault
Unhaggled,twitter.com/unhaggle,51-200,Find the best new car price without all that annoying haggling,https://www.unhaggle.com/,"Toronto, ON",Canada,Andrew Tai,https://twitter.com/ahytai
Universal Avenue,twitter.com/UniversalAvenue,11-50,Digitalize small and medium-sized businesses (SMBs),https://www.universalavenue.com/Stockholm,,Sweden,Johan Lilja,
Upwork,twitter.com/upwork,501-1000,The world's largest online workplace,https://www.upwork.com/,"Santa Clara, CA",USA,Hayden Brown,https://twitter.com/hydnbrwn
UpWorthy,twitter.com/Upworthy,51-200,"Awesome, fun, interesting videos and graphics about stuff that matters.",https://www.upworthy.com/,"LA, CA",USA,Max Schorr,https://twitter.com/maxschorr
Urbansitter,twitter.com/urbansitter,11-50,Reinventing the process of finding trusted childcare,"https://www.urbansitter.com/careersSan Francisco, CA",,USA,Lynn Perkins,
Urgently,twitter.com/geturgently,51-200,Roadside Assistance and Towing Services,urgent.ly/,"Vienna, VA",USA,Chris Spanos,twitter.com/chrisspanos
User Interviews,twitter.com/userinterviews,11-50,Help companies build amazing products.,https://www.userinterviews.com/NY,,USA,Basel Fakhoury,
UserTesting,twitter.com/usertesting,501-1000,Get videos of real people speaking their thoughts as they use websites,https://www.usertesting.com,"Mountain View, CA",USA,Andy MacMillan,https://twitter.com/apmacmillan
Valutac,twitter.com/valutac,1-10,Enterprise Consultant,http://valutac.com/,Bekasi,Indonesia,Ady Rahmat MA,https://twitter.com/ngurajeka
"Velaro, Inc.",twitter.com/velaro_inc,11-50,SaaS for enterprise live chat for websites,https://www.velaro.com/,"LA, CA",USA,Alex Bloom,twitter.com/alexmbloom
"Venafi, Inc",twitter.com/venafi,201-500,Venafi is the Immune System for the Internet,https://www.venafi.com/,"Salt Lake City, UT",USA,Jeff Hudson,
Veritas Genetics,twitter.com/veritasgenetics,51-200,Open source tools for genomic data processing,veritasgenetics.com,"Boston, MA",USA,Mirza Cifric,https://twitter.com/mcgenome
VerticalOps,N/A,1-10,Allow businesses to be more profitable.,http://www.verticalops.com/,St. Thomas,Vigrin Islands,David Lee/Andy Ball,
Vervoe,twitter.com/vervoehq,11-50,Vervoe is your online #hiring assistant.,https://www.vervoe.com/,Melbourne,Australia,Omer Molad,https://twitter.com/OmerMolad
vidIQ,twitter.com/vidiq,51-200,YouTube Creators Get More Views and Save Time.,https://vidiq.com/,"San Francisco, CA",USA,Rob Sandie,twitter.com/sandieman
Vinted,twitter.com/vinted,501-1000,"Vinted is a peer-to-peer marketplace to sell, buy and swap clothes.",www.vinted.com,Vilnlus,Lithuania,Thomas Plantenga,https://twitter.com/PlantengaThomas
,,,,,,,,Missing your company?
From Remotive.com,"Browse 2,000 remote jobs on",,,,,,,
,,,https://remotive.com,,��, ������,,Hiring remotely?
with ♥,Remotive! ➡➡➡,,,,,,,Email me at
,,,,,,,,hello@remotive.io
,,Nb. of,,,,,,
Company name,Company Twitter,,What do they do (Verbatim - 10 words max.),Link to website,HQ City,HQ Country,CEO name,CEO's Twitter
,,Employees,,,,,,
,��,"Hire anywhere, thrive everywhere with Oyster - Reliable, compliant global employment: - Check it out here!",,,,,,
Remote Health by SafetyWing,Health Insurance for Global Teams,,Learn more!,,,,,
VIPKid,twitter.com/TheVIPKIDLife,10000+,Inspire and empower every child for the future,http://www.vipkid.com/,"San Francisco, CA",USA,Cindy Mi,https://twitter.com/wenjuan_mi
VLP Law Group,https://twitter.com/VLPLawGroupLLP51-200,,"The law firm with the right model, and lawyers with the right skills, to help your busines","http://www.vlplawgroup.com/ Palo Alto, CA",,USA,Cathryn Chinn,
VirtualPBX,twitter.com/VirtualPBX,51-200,Cloud-based business phone systems for the modern office,virtualpbx.com/,"San Jose, Ca",USA,Paul Hammond,
Voice123,twitter.com/@voice123,11-50,The world’s first and largest marketplace for professional voice actors.,https://voice123.com/,"San Francisco, CA",USA,Rolf Veldman,https://twitter.com/VeldmanRolf
Voxnest / Spreaker,twitter.com/voxnest,11-50,Professional Podcasting Solutions,https://www.voxnest.com/,"New York, NY",USA,Francesco Baschieri,https://twitter.com/thebask
Waldo Photos,twitter.com/waldophotos,11-50,Revolutionizing photo discovery and delivery,https://waldo.photos/,"Austin, TX",USA,Rodney Rice,
Water Lily Pond,twitter.com/Water_Lily_Pond,1-10,Water Lily Pond is a global brand communications agency partner,http://waterlilypond.co.uk/,London,UK,Mate Kovacs,https://twitter.com/wlp_mate
Watsi,twitter.com/watsi,11-50,Watsi allows anyone to directly fund life-changing healthcare for people around the world.,watsi.org,"San Francisco, CA",USA,Mackinnon Engen,https://twitter.com/mackinnonw
Wave,twitter.com/sendwaveapp,11-50,To make sending money anywhere in the world as affordable and easy as sending a text.,http://www.wave.com/,London,UK,Drew Durbin,
Waybetter,N/A,11-50,Bet on yourself!,"https://www.waybetter.com/aboutNew York, NY",,USA,Jamie Rosen,
Waygo,twitter.com/waygoapp,1-10,Visual OCR & Translation for Mobile,http://waygoapp.com,"Mountain View, CA",USA,Ryan Rogowski,twitter.com/ryan_rogowski
We Are Sweet,https://twitter.com/sweetwebdesign,11-50,"Multimedia design, development and consultancy. A perfect blend of creative and technical.",https://www.wearesweet.co.uk/London,,UK,Lou Fargeot,https://twitter.com/LouFargeot
WEARTH,twitter.com/WEARTHLondon,1-10,Social responsibility firm specializing in providing a variety of farm-direct ecosystem services.,https://www.wearthlondon.comLondon,,UK,Edward Davies,
WeaveUp,twitter.com/WeaveUp,11-50,Creating custom print fabric is easier than ever!,weaveup.com/,"Durham, NC",USA,Flint Davis,
Web4Realty,twitter.com/web4realty/,11-50,"Help real estate professionals attract leads, build relationships, and close more deals.",https://web4realty.com/,Ontario,Canada,Kosta Panagoulias/Raza Khanhttps://twitter.com/KostaPana,
Webikon,twitter.com/webikon,11-50,We create modern web solutions based on WordPress,https://webikon.sk/,Bratislava,Slovakia,Peter Nemčok,twitter.com/peternemcok
WebPunch,N/A,11-50,online reputation management software,https://webpunch12.com/,"Denver, Colorado",USA,Ginger Jones,
WebRTC Ventures,twitter.com/WebRTCVentures,11-50,We bring people together by closing geographical gaps using real time communication.,"https://webrtc.ventures/our-team/Charlottesville, VA",,USA,Arin Sime,https://twitter.com/ArinSime
When I Work,twitter.com/wheniwork,51-200,Simple employee scheduling software and online time clock,http://wheniwork.com/,"St Paul, MN",USA,Chad Halvorson,twitter.com/chadworks
Whitebox,https://twitter.com/whiteboxEU,1-10,Online trust administration,https://www.whitebox.eu,Freiburg im Breisgau Germany,,Salome Preiswerk,twitter.com/salomepreiswerk
Whitesmith,twitter.com/whitesmithco,11-50,We create digital products,https://www.whitesmith.co/,London,UK,Gonçalo Louzada,https://twitter.com/gclz
Whitespectre,twitter.com/whitespectrehq,51-200,Specialized in Ruby on Rails and Mobile Applications.,http://www.whitespectre.com/careersBarcelona,,Catalonia,Nick Tudor,
Wikimedia,twitter.com/Wikimedia,201-500,wikipedia :doge:,https://www.wikimedia.org/,"San Francisco, CA",USA,Lila Tretikov,twitter.com/lilatretikov
Wild Audience,twitter.com/wildaudience,1-10,Respect-Based Marketing,https://wildaudience.com/,Barcelona,Spain,Bastián Ernst,
Wildbit,twitter.com/wildbit,11-50,We make tools that help devs ship great code.,http://wildbit.com/,"Philadelphia, PA",USA,Natalie Nagele,https://twitter.com/natalienagele
WizeHire,twitter.com/wizehire,11-50,Recruiting software for real estate jobs,https://wizehire.com/,"Houston, TX",USA,Sid Upadhyay,https://twitter.com/sid
Wordfence,twitter.com/wordfence,11-50,We are a small team that is passionate about software engineering,https://www.wordfence.com/,"Seattle, WA",USA,Mark Maunder,twitter.com/mmaunder
X-Team,twitter.com/xteam,201-500,Hire developers trusted by the world's most loved brands.,x-team.com/,"Austin, TX",USA,Ryan Chartrand,twitter.com/glassesgeek
Xapo,twitter.com/xapo,51-200,Bringing Bitcoin to everyday life,"http://www.xapo.com/careers/Palo Alto, CA",,USA,Wences Casares,https://twitter.com/FakeWences
Xometry,twitter.com/xometry,201-500,Technology-enabled marketplace to connect companies with optimal solutions.,https://www.xometry.com/,"Gaithersburg, MD",USA,Randy Altschuler,https://twitter.com/randy_alt
Yoko Co,twitter.com/YokoConsulting,11-50,Works with organizations which have a passion or purpose,"https://www.yokoco.com/careers/McLean, Virginia",,USA,Chris Yoko,https://twitter.com/ChrisYoko
YouNeedABudget,twitter.com/ynab,51-200,Personal home budget software,"https://www.youneedabudget.comLehi, UT",,USA,Todd Curtis,
YourSports,twitter.com/yoursports,11-50,Your personalized and very social sports-section.,https://www.yoursports.com/,"San Mateo, CA",USA,Jim Rutter,https://twitter.com/YourSportsJim
Zapier,twitter.com/zapier,201-500,"Connect the apps you use, automate tasks, get more out of your data.",https://zapier.com/,"San Francisco, CA",USA,Wade Foster,twitter.com/wadefoster
Zemanta,twitter.com/zemanta,51-200,"Content Ads, Amplified & Optimized",http://www.zemanta.com/,Ljubljana,Slovenia,Todd Sawicki,twitter.com/sawickipedia
ZenCash,twitter.com/InvoiceCare,11-50,WE GET YOUR A/R IN ORDER AND KEEP IT THAT WAY,http://www.invoicecare.com/,"Addison, TX",USA,Elaine O'Gorman,https://twitter.com/ElaineOGorman
Zerply,twitter.com/zerply,1-10,"WORLD'S TOP PRODUCTION TALENT IN FILM, GAMES & VR",https://zerply.com/,"Los Angeles, CA",USA,Christofer Karltorp,twitter.com/ckarltorp
Zest,twitter.com/zestme_up,11-50,Real-time management solution to engage employees,zestmeup.com,Paris,France,Christophe Bergeon,twitter.com/CBergeon
Ziffity Solutions,twitter.com/Ziffity,51-200,"New Age Digital Agency focused on Technology, Design and e-Marketing services.",https://www.ziffity.com/,"Plano, TX",USA,Vinod Kankaria,https://twitter.com/vinodkankaria30
Zinc,N/A,1-10,Helping small sellers succeed in an Amazon-dominated world,https://zinc.io/,"San Francisco, CA",USA,Max Kolysh,https://twitter.com/maxkolysh
ZOLL Medical,twitter.com/MedicalZoll,1001-5000,Improve resuscitation outcomes,https://www.zoll.com/,"Chelmsford, MA",USA,Jonathan A. Rennert,
